65
48.17622842738012	1.0	263.4531706557554	4.834823776141488e-06	6.393809933036182e-06
45.41369454437018	1.5	262.8960143513022	7.272772099933977e-06	1.2527574739732742e-05
42.80957060136378	2.0	262.338858046849	9.710720423726466e-06	1.8661339546429303e-05
41.245696987542196	2.5	258.3869835899839	1.1577510303057006e-05	2.8927911506018175e-05
39.73895313806191	3.0	254.43510913311886	1.3444300182387545e-05	3.9194483465607044e-05
37.834971450798186	4.0	248.82005061500502	1.8443064872558544e-05	6.686441083192148e-05
36.0222137636444	5.0	243.2049920968912	2.344182956272954e-05	9.453433819823591e-05
34.819899675178696	6.0	240.09817255533062	2.8560427829954075e-05	0.0001242590418974485
33.65771524606174	7.0	236.99135301377004	3.367902609717861e-05	0.00015398374559666108
32.41243115902782	8.5	234.25631621068288	3.858089117602867e-05	0.00019365037643958427
31.213220682340964	10.0	231.5212794075957	4.348275625487872e-05	0.0002333170072825075
28.81463645002362	15.0	227.4637730863176	6.680360268395102e-05	0.00029631686789599447
26.60037175262619	20.0	223.40626676503945	9.012444911302333e-05	0.0003593167285094814
25.255274011610705	25.0	220.81414366086406	0.00011426135946473431	0.00036725613753079583
23.978193663348613	30.0	218.22202055668868	0.00013839826981644528	0.00037519554655211025
22.321419931216784	40.0	213.43648285617152	0.000189821442091974	0.00032694008959974967
20.779121010574933	50.0	208.65094515565437	0.00024124461436750267	0.00027868463264738914
19.752259346674357	60.0	203.42216786720792	0.0002748257022518612	0.0002081117586175508
18.776143086116495	70.0	198.19339057876144	0.00030840679013621964	0.0001375388845877125
17.72035639596824	85.0	197.67869414137624	0.0004433621684715415	9.484509150598044e-05
16.723936825573055	100.0	197.16399770399104	0.0005783175468068634	5.215129842424837e-05
16.06042202617189	112.5	199.33877138308344	0.00109831847510109	4.8883409701957066e-05
15.423231883077193	125.0	201.51354506217587	0.0016183194033953165	4.5615520979665756e-05
14.867875651855895	137.5	204.7218540420941	0.003243110923993178	4.300079821151264e-05
14.332516561693913	150.0	207.93016302201232	0.00486790244459104	4.038607544335953e-05
13.846611207244145	162.5	211.7256608952855	0.009130610604757958	4.004928772907866e-05
13.37717916454438	175.0	215.52115876855868	0.013393318764924876	3.9712500014797804e-05
12.942046401124939	187.5	219.13438989539364	0.0216541738929482	4.076750574032749e-05
12.521067632316175	200.0	222.7476210222286	0.029915029020971522	4.1822511465857176e-05
12.125214047734055	212.5	225.99114062361787	0.044741075564836405	4.333115498004125e-05
11.741875375220785	225.0	229.2346602250071	0.05956712210870129	4.483979849422532e-05
11.378183673854355	237.5	232.15507059407406	0.0778863072870744	4.6330957441078736e-05
11.0257569237343	250.0	235.07548096314102	0.09620549246544749	4.782211638793215e-05
10.36482520793781	275.0	240.13338317680166	0.15751706049594338	5.01603557941012e-05
9.743512607270313	300.0	245.19128539046227	0.21882862852643928	5.2498595200270246e-05
9.163998871416084	325.0	249.1752636492568	0.3253413157955006	5.4980955623741975e-05
8.618952804828591	350.0	253.1592419080513	0.4318540030645619	5.7463316047213704e-05
8.101931996740605	375.0	256.3095569231937	0.6304340019445185	5.821610852477772e-05
7.615925457096718	400.0	259.45987193833616	0.8290140008244751	5.8968901002341734e-05
7.149348063445993	425.0	262.0644223206778	1.0878748390406037	6.093569590055151e-05
6.71135478153484	450.0	264.66897270301945	1.3467356772567323	6.290249079876128e-05
6.285560446111004	475.0	266.8665297254166	1.7162464601688943	6.191512372620961e-05
5.886780152111091	500.0	269.0640867478138	2.0857572430810563	6.092775665365793e-05
5.494909732374858	525.0	271.03588155019094	2.5282589679429774	6.168579924045946e-05
5.129125292052886	550.0	273.00767635256807	2.970760692804899	6.244384182726099e-05
4.7650687453453315	575.0	274.90283627292	3.425694313523401	6.35539092165101e-05
4.4268523100903066	600.0	276.79799619327196	3.8806279342419026	6.46639766057592e-05
4.086058475845916	625.0	278.8132864692309	4.447578696918396	6.550817207295897e-05
3.7715000859587433	650.0	280.8285767451899	5.014529459594889	6.635236754015877e-05
3.4501310810148245	675.0	282.6087843425041	5.674271241924959	6.68037305060176e-05
3.156145884896244	700.0	284.3889919398183	6.3340130242550305	6.725509347187644e-05
2.85102701170408	725.0	285.94550853014016	7.06213124577679	6.739785399528797e-05
2.5754053576435085	750.0	287.502025120462	7.7902494672985485	6.754061451869951e-05
2.4326072114558266	762.5	288.21659361502094	8.206020520233892	6.753276881529249e-05
2.297726774414054	775.0	288.9311621095799	8.621791573169237	6.752492311188549e-05
2.158106894365116	787.5	289.6125911956955	9.097236864538626	6.770997216879372e-05
2.0269709259465545	800.0	290.29402028181113	9.572682155908018	6.789502122570195e-05
1.7631378122410064	825.0	291.5905996371558	10.65937602181976	6.793163708546584e-05
1.506227433297413	850.0	292.8540395840571	11.837940494649516	6.812853053243749e-05
1.2554705963644437	875.0	294.098838613709	13.095049407794487	6.850316576826644e-05
1.010098108690771	900.0	295.279430039502	14.56701064285396	6.908677048049433e-05
0.7708791630277251	925.0	296.3916714353807	16.425117120328242	6.962135826217554e-05
0.5370445666239756	950.0	297.4438476534559	18.740681868528885	7.010589479274265e-05
0.30782512672819495	975.0	298.6223678662212	21.354154675071623	6.991233644260195e-05
0.08322084334038012	1000.0	300.4926732302407	22.680238147021136	6.827819001306114e-05
